1.000917271000000053e+00
1.000835054000000168e+00
1.000849172999999981e+00
1.000943754000000130e+00
1.000834363000000060e+00
1.000862495000000019e+00
1.000930443000000114e+00
1.000875479999999929e+00
1.000807886999999896e+00
