1.000896899000000007e+00
1.000801668999999894e+00
1.000896833999999957e+00
1.001046376000000127e+00
1.000978297999999933e+00
1.000882888000000026e+00
1.000868800999999975e+00
1.000773396000000037e+00
1.000896670000000155e+00
