0.000000000000000000e+00
1.000000138999999955e+00
1.000000143000000064e+00
1.499987959999999898e+00
5.000000755000000296e-01
1.000000119000000076e+00
1.000000092999999923e+00
1.000000148000000033e+00
1.000000148999999894e+00
