0.000000000000000000e+00
5.004399312000000766e-01
1.000838279999999969e+00
1.501297116000000154e+00
5.004399805999999451e-01
1.000159199999999915e+00
1.002287445999999971e+00
1.501509120000000141e+00
5.004530167999999835e-01
