0.000000000000000000e+00
6.004855072000000460e-01
1.200901667999999978e+00
1.801411716999999912e+00
6.005123102999999629e-01
1.200448426999999985e+00
1.202915347999999884e+00
1.801303772000000025e+00
6.004838586000000866e-01
