1.004180261303459831e+00
1.004097776276039911e+00
1.004111941303979849e+00
1.004206830638040060e+00
1.004097083023379966e+00
1.004125306733699929e+00
1.004193476244179983e+00
1.004138334064799798e+00
1.004070520711619841e+00
