0.000000000000000000e+00
5.218021749999999237e-01
1.043633537999999916e+00
1.565276282000000130e+00
5.218166470999999751e-01
1.043147151000000106e+00
1.045003238999999917e+00
1.565490929999999947e+00
5.219727063000000333e-01
