1.000000148000000033e+00
1.000000151000000059e+00
1.000000154000000085e+00
1.000000160999999999e+00
1.000000156999999890e+00
1.000000143999999924e+00
1.000000145000000007e+00
1.000000148000000033e+00
1.000000148000000033e+00
