0.000000000000000000e+00
1.000000146999999950e+00
1.000000151000000059e+00
1.499987959999999898e+00
5.000000725000000035e-01
1.000000119000000076e+00
1.000000081999999901e+00
1.000000153000000003e+00
1.000000145000000007e+00
